cpt_code,description,NON_FACILITY_PRICE,FACILITY_PRICE
4015F,Persist asthma medicine ctrl,0.0,299.52
4016F,Anti-inflm/anlgsc agent rx,0.0,299.52
4017F,Gi prophylaxis for nsaid rx,0.0,299.52
4018F,Therapy exercise joint rx,0.0,299.52
4019F,Doc recpt counsl vit d/calc+,0.0,299.52
402,Anesth surgery of breast,0.0,299.52
4025F,Inhaled bronchodilator rx,0.0,299.52
4030F,Oxygen therapy rx,0.0,299.52
4033F,Pulmonary rehab rec,0.0,299.52
4035F,Influenza imm rec,0.0,299.52
4037F,Influenza imm order/admin,0.0,299.52
404,Anesth surgery of breast,0.0,299.52
4040F,Pneumoc vac/admin/rcvd,0.0,299.52
4041F,Doc order cefazolin/cefurox,0.0,299.52
4042F,Doc antibio not given,0.0,299.52
4043F,Doc order given stop antibio,0.0,299.52
4044F,Doc order given vte prophylx,0.0,299.52
4045F,Empiric antibiotic rx,0.0,299.52
4046F,Doc antibio given b/4 surg,0.0,299.52
4047F,Doc antibio given b/4 surg,0.0,299.52
4048F,Doc antibio given b/4 surg,0.0,299.52
40490,Biopsy of lip,69.22,0.0
4049F,Doc order given stop antibio,0.0,299.52
40500,Partial excision of lip,375.07,0.0
4050F,Ht care plan doc,0.0,299.52
40510,Partial excision of lip,353.77,0.0
4051F,Referred for an av fistula,0.0,299.52
40520,Partial excision of lip,363.42,0.0
40525,Reconstruct lip with flap,555.78,0.0
40527,Reconstruct lip with flap,634.32,0.0
4052F,Hemodialysis via av fistula,0.0,299.52
40530,Partial removal of lip,410.34,0.0
4053F,Hemodialysis via av graft,0.0,299.52
4054F,Hemodialysis via catheter,0.0,299.52
4055F,Pt rcvng periton dialysis,0.0,299.52
4056F,Approp oral rehyd recommd,0.0,299.52
4058F,Ped gastro ed given caregvr,0.0,299.52
406,Anesth surgery of breast,0.0,299.52
4060F,Psych svcs provided,0.0,299.52
4062F,Pt referral psych docd,0.0,299.52
4063F,Antidepres rxthxpy not rxd,0.0,299.52
4064F,Antidepressant rx,0.0,299.52
40650,Rpr lip fth vermilion only,323.81,0.0
40652,Rpr lip fth<half ver height,369.08,0.0
40654,Rpr lip fth>1half ver ht/cpx,433.64,0.0
4065F,Antipsychotic rx,0.0,299.52
4066F,Ect provided,0.0,299.52
4067F,Pt referral for ect docd,0.0,299.52
4069F,Vte prophylaxis rcvd,0.0,299.52
40700,Repair cleft lip/nasal,1018.04,0.0
40701,Repair cleft lip/nasal,1199.08,0.0
40702,Repair cleft lip/nasal,1009.05,0.0
4070F,Dvt prophylx recvd day 2,0.0,299.52
40720,Repair cleft lip/nasal,1035.01,0.0
4073F,Oral antiplat thx rx dischrg,0.0,299.52
4075F,Anticoag thx rx at dischrg,0.0,299.52
40761,Repair cleft lip/nasal,1086.92,0.0
4077F,Doc t-pa admin considered,0.0,299.52
40799,Unlisted procedure lips,0.0,0.0
4079F,Doc rehab svcs considered,0.0,299.52
40800,Drainage of mouth lesion,121.47,0.0
40801,Drainage of mouth lesion,203.67,0.0
40804,Removal foreign body mouth,119.48,0.0
40805,Removal foreign body mouth,202.01,0.0
40806,Incision of lip fold,30.28,0.0
40808,Biopsy of mouth lesion,90.85,0.0
40810,Excision of mouth lesion,123.47,0.0
40812,Excise/repair mouth lesion,183.37,0.0
40814,Excise/repair mouth lesion,287.21,0.0
40816,Excision of mouth lesion,307.17,0.0
40818,Excise oral mucosa for graft,266.24,0.0
40819,Excise lip or cheek fold,204.01,0.0
40820,Treatment of mouth lesion,165.4,0.0
40830,Repair mouth laceration,148.1,0.0
40831,Repair mouth laceration,204.67,0.0
40840,Reconstruction of mouth,634.65,0.0
40842,Reconstruction of mouth,619.01,0.0
40843,Reconstruction of mouth,878.59,0.0
40844,Reconstruction of mouth,1189.76,0.0
40845,Reconstruction of mouth,1213.06,0.0
4084F,Aspirin recvd w/in 24 hrs,0.0,299.52
4086F,Aspirin/clopidogrel rxd,0.0,299.52
40899,Unlisted px vestibule mouth,0.0,0.0
4090F,Pt rcvng epo thxpy,0.0,299.52
4095F,Pt not rcvng epo thxpy,0.0,299.52
410,Anesth correct heart rhythm,0.0,299.52
41000,Drainage of mouth lesion,108.16,0.0
41005,Drainage of mouth lesion,119.14,0.0
41006,Drainage of mouth lesion,236.62,0.0
41007,Drainage of mouth lesion,226.3,0.0
41008,Drainage of mouth lesion,265.91,0.0
41009,Drainage of mouth lesion,290.53,0.0
4100F,Biphos thxpy vein ord/recvd,0.0,299.52
41010,Incision of tongue fold,110.49,0.0
41015,Drainage of mouth lesion,304.51,0.0
41016,Drainage of mouth lesion,348.44,0.0
41017,Drainage of mouth lesion,345.78,0.0
41018,Drainage of mouth lesion,404.68,0.0
41019,Place needles h&n for rt,493.21,0.0
41100,Biopsy of tongue,108.49,0.0
41105,Biopsy of tongue,111.49,0.0
41108,Biopsy of floor of mouth,92.85,0.0
4110F,Int mam art used for cabg,0.0,299.52
41110,Excision of tongue lesion,130.46,0.0
41112,Excision of tongue lesion,245.61,0.0
41113,Excision of tongue lesion,266.57,0.0
41114,Excision of tongue lesion,624.0,0.0
41115,Excision of tongue fold,147.1,0.0
41116,Excision of mouth lesion,218.98,0.0
41120,Partial removal of tongue,1053.98,0.0
41130,Partial removal of tongue,1304.24,0.0
41135,Tongue and neck surgery,2149.22,0.0
41140,Removal of tongue,2162.2,0.0
41145,Tongue removal neck surgery,2722.3,0.0
41150,Tongue mouth jaw surgery,2179.84,0.0
41153,Tongue mouth neck surgery,2374.53,0.0
41155,Tongue jaw & neck surgery,2954.93,0.0
4115F,Beta blckr admin w/in 24 hrs,0.0,299.52
4120F,Antibiot rxd/given,0.0,299.52
4124F,Antibiot not rxd/given,0.0,299.52
41250,Repair tongue laceration,155.75,0.0
41251,Repair tongue laceration,185.37,0.0
41252,Repair tongue laceration,210.66,0.0
4130F,Topical prep rx aoe,0.0,299.52
4131F,Syst antimicrobial thx rx,0.0,299.52
4132F,No syst antimicrobial thx rx,0.0,299.52
4133F,Antihist/decong rx/recom,0.0,299.52
4134F,No antihist/decong rx/recom,0.0,299.52
4135F,Systemic corticosteroids rx,0.0,299.52
4136F,Syst corticosteroids not rx,0.0,299.52
4140F,Inhaled corticosteroids rxd,0.0,299.52
4142F,Corticoster sparng thrpy rxd,0.0,299.52
4144F,Alt long-term cntrl med rxd,0.0,299.52
4145F,2+ anti-hyprtnsv agents tkn,0.0,299.52
4148F,Hep a vac injxn admin/recvd,0.0,299.52
4149F,Hep b vac injxn admin/recvd,0.0,299.52
4150F,Pt recvng antivir txmnt hepc,0.0,299.52
41510,Tongue to lip surgery,455.27,0.0
41512,Tongue suspension,666.27,0.0
4151F,Pt not recvng antiv hep c,0.0,299.52
41520,Reconstruction tongue fold,254.26,0.0
41530,Tongue base vol reduction,378.06,0.0
4153F,Combo pegintf/rib rx,0.0,299.52
4155F,Hep a vac series prev recvd,0.0,299.52
4157F,Hep b vac series prev recvd,0.0,299.52
4158F,Pt edu re alcoh drnkng done,0.0,299.52
41599,Unlisted px tongue flr mouth,0.0,0.0
4159F,Contrcp talk b/4 antiv txmnt,0.0,299.52
4163F,Pt couns 4 txmnt opt prost,0.0,299.52
4164F,Adjv hrmnl thxpy rxd,0.0,299.52
4165F,3d-crt/imrt received,0.0,299.52
4167F,Hd bed tilted 1st day vent,0.0,299.52
4168F,Pt care icu&vent w/in 24hrs,0.0,299.52
4169F,No pt care icu/vent in 24hrs,0.0,299.52
4171F,Pt rcvng esa thxpy,0.0,299.52
4172F,Pt not rcvng esa thxpy,0.0,299.52
4174F,Couns potent glauc impct,0.0,299.52
4175F,Vis 20/40/> w/in 90 days,0.0,299.52
4176F,Talk re uv light pt/crgvr,0.0,299.52
4177F,Talk pt/crgvr re areds prev,0.0,299.52
4178F,Antid glbln rcvd w/in 26wks,0.0,299.52
4179F,Tamoxifen/ai prescribed,0.0,299.52
41800,Drainage of gum lesion,160.08,0.0
41805,Removal foreign body gum,194.02,0.0
41806,Removal foreign body jawbone,274.56,0.0
4180F,Adjv thxpyrxd/rcvd colon ca,0.0,299.52
4181F,Conformal radn thxpy rcvd,0.0,299.52
41820,Excision gum each quadrant,0.0,0.0
41821,Excision of gum flap,0.0,0.0
41822,Excision of gum lesion,206.0,0.0
41823,Excision of gum lesion,374.4,0.0
41825,Excision of gum lesion,123.14,0.0
41826,Excision of gum lesion,197.68,0.0
41827,Excision of gum lesion,294.53,0.0
41828,Excision of gum lesion,225.31,0.0
4182F,No conformal radn thxpy,0.0,299.52
41830,Removal of gum tissue,316.16,0.0
41850,Treatment of gum lesion,0.0,0.0
4185F,Continuous ppi or h2ra rcvd,0.0,299.52
4186F,No cont ppi or h2ra rcvd,0.0,299.52
41870,Periodontal mucosal grafting,0.0,0.0
41872,Gingivoplasty each quadrant,310.84,0.0
41874,Alveoloplasty each quadrant,252.26,0.0
4187F,Anti rheum drugthxpyrxd/gvn,0.0,299.52
4188F,Approp ace/arb tstng done,0.0,299.52
41899,Unlisted px dentalvlr strux,0.0,0.0
4189F,Approp digoxin tstng done,0.0,299.52
4190F,Approp diuretic tstng done,0.0,299.52
4191F,Approp anticonvuls tstng,0.0,299.52
4192F,Pt not rcvng glucoco thxpy,0.0,299.52
4193F,Pt rcv <10mg daily predniso,0.0,299.52
4194F,Pt rcv >=10mg daily predniso,0.0,299.52
4195F,Pt rcvng anti-rheum thxpy ra,0.0,299.52
4196F,Ptnot rcvng anti-rhm thxpyra,0.0,299.52
42000,Drainage mouth roof lesion,110.49,0.0
4200F,External beam to prost only,0.0,299.52
4201F,Extrnl beam other than prost,0.0,299.52
42100,Biopsy roof of mouth,111.49,0.0
42104,Excision lesion mouth roof,136.45,0.0
42106,Excision lesion mouth roof,162.74,0.0
42107,Excision lesion mouth roof,329.14,0.0
4210F,Ace/arb thxpy for mos/>,0.0,299.52
42120,Remove palate/lesion,1003.39,0.0
42140,Excision of uvula,165.73,0.0
42145,Repair palate pharynx/uvula,691.89,0.0
42160,Treatment mouth roof lesion,141.11,0.0
42180,Repair lac palate<2 cm,189.7,0.0
42182,Repair palate,260.25,0.0
42200,Reconstruct cleft palate,933.17,0.0
42205,Reconstruct cleft palate,969.78,0.0
4220F,Digoxin thxpy for 6 mos/>,0.0,299.52
42210,Reconstruct cleft palate,1083.26,0.0
42215,Reconstruct cleft palate,708.86,0.0
4221F,Diuretic thxpy for 6 mos/>,0.0,299.52
42220,Reconstruct cleft palate,584.06,0.0
42225,Reconstruct cleft palate,993.74,0.0
42226,Lengthening of palate,911.21,0.0
42227,Lengthening of palate,848.64,0.0
42235,Repair palate,746.8,0.0
42260,Repair nose to lip fistula,675.58,0.0
42280,Preparation palate mold,109.16,0.0
42281,Insertion palate prosthesis,163.07,0.0
42299,Unlisted px palate uvula,0.0,0.0
42300,Drainage of salivary gland,158.08,0.0
42305,Drainage of salivary gland,437.96,0.0
4230F,Anticonv thxpy for 6 mos/>,0.0,299.52
42310,Drainage of salivary gland,136.78,0.0
42320,Drainage of salivary gland,181.38,0.0
42330,Removal of salivary stone,167.07,0.0
42335,Removal of salivary stone,267.9,0.0
42340,Removal of salivary stone,349.11,0.0
42400,Biopsy of salivary gland,52.92,0.0
42405,Biopsy of salivary gland,229.3,0.0
42408,Excision of salivary cyst,353.43,0.0
42409,Drainage of salivary cyst,236.95,0.0
4240F,Instr xrcz back pain 12 wks,0.0,299.52
42410,Excise parotid gland/lesion,634.65,0.0
42415,Excise parotid gland/lesion,1064.63,0.0
42420,Excise parotid gland/lesion,1191.42,0.0
42425,Excise parotid gland/lesion,845.64,0.0
42426,Excise parotid gland/lesion,1354.5,0.0
4242F,Sprvsd xrcz back pn >12 wks,0.0,299.52
42440,Excise submaxillary gland,420.33,0.0
42450,Excise sublingual gland,369.41,0.0
4245F,Pt instr nrml activities,0.0,299.52
4248F,Pt instr no bd rest 4 days/>,0.0,299.52
42500,Repair salivary duct,349.77,0.0
42505,Repair salivary duct,462.59,0.0
42507,Parotid duct diversion,496.54,0.0
42509,Parotid duct diversion,819.35,0.0
4250F,Wrmng 4 surg normothermia,0.0,299.52
42510,Parotid duct diversion,610.69,0.0
42550,Injection for salivary x-ray,60.9,0.0
4255F,Anesth 60 min/> as docd,0.0,299.52
4256F,Anesthe <60 min as docd,0.0,299.52
42600,Closure of salivary fistula,361.09,0.0
4260F,Wound srfc culturetech used,0.0,299.52
4261F,Tech other than surfc cultr,0.0,299.52
42650,Dilation of salivary duct,60.24,0.0
4265F,Wet-dry dressings rx recmd,0.0,299.52
42660,Dilation of salivary duct,79.54,0.0
42665,Ligation of salivary duct,221.64,0.0
4266F,No wet-dry drssings rx recmd,0.0,299.52
4267F,Comprssion thxpy prescribed,0.0,299.52
4268F,Pt ed re comp thxpy rcvd,0.0,299.52
42699,Unlisted px salivry glnd/dux,0.0,0.0
4269F,Appropos mthd offloading rxd,0.0,299.52
42700,Drainage of tonsil abscess,138.11,0.0
4270F,Pt rcvng anti r-viral thxpy,0.0,299.52
4271F,Pt rcvng anti r-viral thxpy,0.0,299.52
42720,Drainage of throat abscess,387.71,0.0
42725,Drainage of throat abscess,805.38,0.0
4274F,Flu immuno admind rcvd,0.0,299.52
4276F,Potent antivir thxpy rxd,0.0,299.52
4279F,Pcp prophylaxis rxd,0.0,299.52
42800,Biopsy of throat,119.14,0.0
42804,Biopsy of upper nose/throat,124.13,0.0
42806,Biopsy of upper nose/throat,143.1,0.0
42808,Excise pharynx lesion,168.73,0.0
42809,Remove pharynx foreign body,127.13,0.0
4280F,Pcp prophylax rxd 3mon low %,0.0,299.52
42810,Excision of neck cyst,287.21,0.0
42815,Excision of neck cyst,542.13,0.0
42820,Remove tonsils and adenoids,295.86,0.0
42821,Remove tonsils and adenoids,308.51,0.0
42825,Removal of tonsils,273.89,0.0
42826,Removal of tonsils,260.25,0.0
42830,Removal of adenoids,217.32,0.0
42831,Removal of adenoids,235.96,0.0
42835,Removal of adenoids,202.68,0.0
42836,Removal of adenoids,250.6,0.0
42842,Extensive surgery of throat,1008.38,0.0
42844,Extensive surgery of throat,1372.13,0.0
42845,Extensive surgery of throat,2189.82,0.0
42860,Excision of tonsil tags,198.35,0.0
42870,Excision of lingual tonsil,589.06,0.0
42890,Limited pharyngectomy,1411.07,0.0
42892,Revision of pharyngeal walls,1853.36,0.0
42894,Revision of pharyngeal walls,2351.23,0.0
42900,Repair throat wound,333.8,0.0
4290F,Pt scrned for inj drug use,0.0,299.52
4293F,Pt scrnd hgh-risk sex behav,0.0,299.52
42950,Reconstruction of throat,796.06,0.0
42953,Repair throat esophagus,958.13,0.0
42955,Surgical opening of throat,757.12,0.0
42960,Control throat bleeding,163.07,0.0
42961,Control throat bleeding,423.65,0.0
42962,Control throat bleeding,522.16,0.0
42970,Control nose/throat bleeding,415.33,0.0
42971,Control nose/throat bleeding,457.27,0.0
42972,Control nose/throat bleeding,511.18,0.0
42975,Dise eval slp do brth flx dx,97.18,0.0
42999,Unlisted px phrnx adnd/tnsl,0.0,0.0
4300F,Pt rcvng warf thxpy,0.0,299.52
4301F,Pt not rcvng warf thxpy,0.0,299.52
43020,Incision of esophagus,573.75,0.0
43030,Cricopharyngeal myotomy,529.48,0.0
43045,Esophagotomy thrc rmvl fb,1296.59,0.0
4305F,Pt ed re ft care inspct rcvd,0.0,299.52
4306F,Pt tlk psych & rx opd addic,0.0,299.52
43100,Excision of esophagus lesion,641.64,0.0
43101,Excision of esophagus lesion,999.73,0.0
43107,Removal of esophagus,2939.29,0.0
43108,Removal of esophagus,4359.35,0.0
43112,Esphg tot w/thrcm,3366.6,0.0
43113,Removal of esophagus,4268.16,0.0
43116,Partial removal of esophagus,4872.19,0.0
43117,Partial removal of esophagus,3216.51,0.0
43118,Partial removal of esophagus,3558.3,0.0
43121,Partial removal of esophagus,2815.49,0.0
43122,Partial removal of esophagus,2560.23,0.0
43123,Partial removal of esophagus,4423.58,0.0
43124,Removal of esophagus,3746.33,0.0
43130,Removal of esophagus pouch,797.06,0.0
43135,Removal of esophagus pouch,1452.34,0.0
43180,Esophagoscopy rigid trnso,550.78,0.0
43191,Esophagoscopy rigid trnso dx,156.42,0.0
43192,Esophagoscp rig trnso inject,170.06,0.0
43193,Esophagoscp rig trnso biopsy,170.39,0.0
43194,Esophagoscp rig trnso rem fb,192.36,0.0
43195,Esophagoscopy rigid balloon,186.04,0.0
43196,Esophagoscp guide wire dilat,196.68,0.0
43197,Esophagoscopy flex dx brush,81.54,0.0
43198,Esophagosc flex trnsn biopsy,97.51,0.0
43200,Esophagoscopy flexible brush,87.19,0.0
43201,Esoph scope w/submucous inj,102.84,0.0
43202,Esophagoscopy flex biopsy,101.84,0.0
43204,Esoph scope w/sclerosis inj,133.79,0.0
43205,Esophagus endoscopy/ligation,138.78,0.0
43206,Esoph optical endomicroscopy,131.79,0.0
4320F,Pt talk psychsoc&rx oh dpnd,0.0,299.52
43210,Egd esophagogastrc fndoplsty,424.99,0.0
43211,Esophagoscop mucosal resect,230.96,0.0
43212,Esophagoscop stent placement,187.37,0.0
43213,Esophagoscopy retro balloon,255.92,0.0
43214,Esophagosc dilate balloon 30,193.69,0.0
43215,Esophagoscopy flex remove fb,140.44,0.0
43216,Esophagoscopy lesion removal,132.45,0.0
43217,Esophagoscopy snare les remv,158.08,0.0
43220,Esophagoscopy balloon <30mm,117.48,0.0
43226,Esoph endoscopy dilation,130.12,0.0
43227,Esophagoscopy control bleed,162.74,0.0
43229,Esophagoscopy lesion ablate,193.69,0.0
4322F,Crgvr prov w/ ed addl rsrcs,0.0,299.52
43231,Esophagoscop ultrasound exam,153.42,0.0
43232,Esophagoscopy w/us needle bx,195.02,0.0
43233,Egd balloon dil esoph30 mm/>,225.97,0.0
43235,Egd diagnostic brush wash,121.47,0.0
43236,Uppr gi scope w/submuc inj,136.45,0.0
43237,Endoscopic us exam esoph,192.36,0.0
43238,Egd us fine needle bx/aspir,228.97,0.0
43239,Egd biopsy single/multiple,136.45,0.0
43240,Egd w/transmural drain cyst,384.05,0.0
43241,Egd tube/cath insertion,140.77,0.0
43242,Egd us fine needle bx/aspir,257.92,0.0
43243,Egd injection varices,234.29,0.0
43244,Egd varices ligation,240.61,0.0
43245,Egd dilate stricture,174.39,0.0
43246,Egd place gastrostomy tube,197.68,0.0
43247,Egd remove foreign body,174.05,0.0
43248,Egd guide wire insertion,163.74,0.0
43249,Esoph egd dilation <30 mm,151.42,0.0
4324F,Pt queried prkns complic,0.0,299.52
43250,Egd cautery tumor polyp,168.4,0.0
43251,Egd remove lesion snare,193.02,0.0
43252,Egd optical endomicroscopy,165.73,0.0
43253,Egd us transmural injxn/mark,258.25,0.0
43254,Egd endo mucosal resection,265.57,0.0
43255,Egd control bleeding any,197.35,0.0
43257,Egd w/thrml txmnt gerd,228.63,0.0
43259,Egd us exam duodenum/jejunum,222.64,0.0
4325F,Med txmnt options rvwd w/pt,0.0,299.52
43260,Ercp w/specimen collection,316.49,0.0
43261,Endo cholangiopancreatograph,331.8,0.0
43262,Endo cholangiopancreatograph,350.11,0.0
43263,Ercp sphincter pressure meas,350.77,0.0
43264,Ercp remove duct calculi,357.43,0.0
43265,Ercp lithotripsy calculi,423.65,0.0
43266,Egd endoscopic stent place,214.32,0.0
4326F,Pt asked re symp auto dysfxn,0.0,299.52
43270,Egd lesion ablation,221.31,0.0
43273,Endoscopic pancreatoscopy,116.81,0.0
43274,Ercp duct stent placement,453.27,0.0
43275,Ercp remove forgn body duct,369.08,0.0
43276,Ercp stent exchange w/dilate,471.58,0.0
43277,Ercp ea duct/ampulla dilate,371.07,0.0
43278,Ercp lesion ablate w/dilate,424.32,0.0
43279,Lap myotomy heller,1282.61,0.0
43280,Laparoscopy fundoplasty,1081.27,0.0
43281,Lap paraesophag hern repair,1534.21,0.0
43282,Lap paraesoph her rpr w/mesh,1729.23,0.0
43283,Lap esoph lengthening,155.42,0.0
43284,Laps esophgl sphnctr agmntj,659.61,0.0
43285,Rmvl esophgl sphnctr dev,677.25,0.0
43286,Esphg tot w/laps moblj,3153.61,0.0
43287,Esphg dstl 2/3 w/laps moblj,3504.05,0.0
43288,Esphg thrsc moblj,3699.4,0.0
43289,Unlisted laps px esoph,0.0,0.0
4328F,Pt asked re sleep disturb,0.0,299.52
43290,Egd flx trnsorl dplmnt balo,176.72,0.0
43291,Egd flx trnsorl rmvl balo,159.41,0.0
43300,Repair of esophagus,632.99,0.0
43305,Repair esophagus and fistula,1099.57,0.0
4330F,Cnslng epi spec sfty issues,0.0,299.52
43310,Repair of esophagus,1465.32,0.0
43312,Repair esophagus and fistula,1562.5,0.0
43313,Esophagoplasty congenital,2909.67,0.0
43314,Tracheo-esophagoplasty cong,3109.68,0.0
43320,Fuse esophagus & stomach,1403.08,0.0
43325,Revise esophagus & stomach,1364.48,0.0
43327,Esoph fundoplasty lap,839.32,0.0
43328,Esoph fundoplasty thor,1109.22,0.0
43330,Esophagomyotomy abdominal,1342.18,0.0
43331,Esophagomyotomy thoracic,1329.2,0.0
43332,Transab esoph hiat hern rpr,1146.83,0.0
43333,Transab esoph hiat hern rpr,1260.65,0.0
43334,Transthor diaphrag hern rpr,1225.7,0.0
43335,Transthor diaphrag hern rpr,1315.23,0.0
43336,Thorabd diaphr hern repair,1429.38,0.0
43337,Thorabd diaphr hern repair,1522.89,0.0
43338,Esoph lengthening,112.15,0.0
43340,Fuse esophagus & intestine,1385.78,0.0
43341,Fuse esophagus & intestine,1388.44,0.0
43351,Surgical opening esophagus,1312.56,0.0
43352,Surgical opening esophagus,1062.96,0.0
43360,Gastrointestinal repair,2220.77,0.0
43361,Gastrointestinal repair,2702.34,0.0
43400,Ligate esophagus veins,1527.22,0.0
43405,Ligate/staple esophagus,1448.35,0.0
4340F,Cnslng chldbrng women epi,0.0,299.52
43410,Repair esophagus wound,1041.66,0.0
43415,Repair esophagus wound,2544.92,0.0
43420,Repair esophagus opening,1022.03,0.0
43425,Repair esophagus opening,1429.38,0.0
43450,Dilate esophagus 1/mult pass,79.21,0.0
43453,Dilate esophagus,86.2,0.0
43460,Pressure treatment esophagus,209.66,0.0
43496,Free jejunum flap microvasc,0.0,0.0
43497,Transorl lwr esophgl myotomy,784.41,0.0
43499,Unlisted procedure esophagus,0.0,0.0
43500,Surgical opening of stomach,794.06,0.0
43501,Surgical repair of stomach,1350.84,0.0
43502,Surgical repair of stomach,1530.88,0.0
4350F,Cnslng provided symp mngmnt,0.0,299.52
43510,Surgical opening of stomach,958.8,0.0
43520,Incision of pyloric muscle,719.85,0.0
43605,Biopsy of stomach,851.3,0.0
43610,Excision of stomach lesion,980.1,0.0
43611,Excision of stomach lesion,1233.36,0.0
43620,Removal of stomach,1984.15,0.0
43621,Removal of stomach,2275.35,0.0
43622,Removal of stomach,2309.3,0.0
43631,Removal of stomach partial,1456.67,0.0
43632,Removal of stomach partial,2038.07,0.0
43633,Removal of stomach partial,1927.58,0.0
43634,Removal of stomach partial,2125.26,0.0
43635,Removal of stomach partial,111.82,0.0
43640,Vagotomy & pylorus repair,1199.08,0.0
43641,Vagotomy & pylorus repair,1212.39,0.0
43644,Lap gastric bypass/roux-en-y,1742.21,0.0
43645,Lap gastr bypass incl smll i,1857.36,0.0
43647,Lap impl electrode antrum,0.0,0.0
43648,Lap revise/remv eltrd antrum,0.0,0.0
43651,Laparoscopy vagus nerve,665.6,0.0
43652,Laparoscopy vagus nerve,773.76,0.0
43653,Laparoscopy gastrostomy,585.73,0.0
43659,Unlisted laps px stomach,0.0,0.0
43752,Nasal/orogastric w/tube plmt,39.6,0.0
43753,Tx gastro intub w/asp,21.3,0.0
43754,Dx gastr intub w/asp spec,38.6,0.0
43755,Dx gastr intub w/asp specs,59.9,0.0
43756,Dx duod intub w/asp spec,50.25,0.0
43757,Dx duod intub w/asp specs,76.54,0.0
43761,Reposition gastrostomy tube,102.5,0.0
43762,Rplc gtube no revj trc,37.27,0.0
43763,Rplc gtube revj gstrst trc,87.53,0.0
43770,Lap place gastr adj device,1133.85,0.0
43771,Lap revise gastr adj device,1285.61,0.0
43772,Lap rmvl gastr adj device,957.13,0.0
43773,Lap replace gastr adj device,1285.61,0.0
43774,Lap rmvl gastr adj all parts,968.45,0.0
43775,Lap sleeve gastrectomy,1103.9,0.0
43800,Pyloroplasty,934.84,0.0
43810,Gastroduodenostomy,1023.36,0.0
43820,Gastrojejunostomy wo vagotmy,1351.17,0.0
43825,Gastrojejunostomy w/vagotomy,1318.55,0.0
43830,Gstrst open wo constj tube,708.53,0.0
43831,Gastrostomy open neonatal,617.01,0.0
43832,Gstrst open w/constj tube,1052.65,0.0
43840,Repair of stomach lesion,1365.81,0.0
43842,V-band gastroplasty,1151.16,299.52
43843,Gastroplasty w/o v-band,1291.26,0.0
43845,Gastroplasty duodenal switch,1969.18,0.0
43846,Gastric bypass for obesity,1659.01,0.0
43847,Gastric bypass incl small i,1814.43,0.0
43848,Revision gastroplasty,1939.23,0.0
43850,Revise stomach-bowel fusion,1604.43,0.0
43855,Revise stomach-bowel fusion,1664.67,0.0
43860,Revise stomach-bowel fusion,1640.7,0.0
43865,Revise stomach-bowel fusion,1712.92,0.0
43870,Repair stomach opening,713.52,0.0
43880,Repair stomach-bowel fistula,1611.75,0.0
43881,Impl/redo electrd antrum,0.0,0.0
43882,Revise/remove electrd antrum,0.0,0.0
43886,Revise gastric port open,374.4,0.0
43887,Remove gastric port open,339.12,0.0
43888,Change gastric port open,472.58,0.0
43889,Gstr rstcv px trnsorl esg,717.18,0.0
43999,Unlisted procedure stomach,0.0,0.0
44005,Freeing of bowel adhesion,1094.58,0.0
4400F,Rehab thxpy options w/pt,0.0,299.52
44010,Incision of small bowel,846.31,0.0
44015,Insert needle cath bowel,139.78,0.0
44020,Explore small intestine,979.76,0.0
44021,Decompress small bowel,978.76,0.0
44025,Incision of large bowel,986.75,0.0
44050,Reduce bowel obstruction,941.16,0.0
44055,Correct malrotation of bowel,1495.94,0.0
44100,Biopsy of bowel,104.5,0.0
44110,Excise intestine lesion(s),852.63,0.0
44111,Excision of bowel lesion(s),981.09,0.0
44120,Removal of small intestine,1224.7,0.0
44121,Removal of small intestine,238.62,0.0
44125,Removal of small intestine,1178.11,0.0
44126,Enterectomy w/o taper cong,2471.04,0.0
44127,Enterectomy w/taper cong,2850.1,0.0
44128,Enterectomy cong add-on,241.28,0.0
44130,Bowel to bowel fusion,1320.55,0.0
44132,Enterectomy cadaver donor,0.0,0.0
44133,Enterectomy live donor,0.0,0.0
44135,Intestine transplnt cadaver,0.0,0.0
44136,Intestine transplant live,0.0,0.0
44137,Remove intestinal allograft,0.0,0.0
44139,Mobilization of colon,119.14,0.0
44140,Partial removal of colon,1343.85,0.0
44141,Partial removal of colon,1806.11,0.0
44143,Partial removal of colon,1647.36,0.0
44144,Partial removal of colon,1759.51,0.0
44145,Partial removal of colon,1644.03,0.0
44146,Partial removal of colon,2089.65,0.0
44147,Partial removal of colon,1930.57,0.0
44150,Removal of colon,1848.04,0.0
44151,Removal of colon/ileostomy,2146.23,0.0
44155,Removal of colon/ileostomy,2056.04,0.0
44156,Removal of colon/ileostomy,2293.99,0.0
44157,Colectomy w/ileoanal anast,2182.84,0.0
44158,Colectomy w/neo-rectum pouch,2236.75,0.0
44160,Removal of colon,1243.67,0.0
44180,Lap enterolysis,925.18,0.0
44186,Lap jejunostomy,655.95,0.0
44187,Lap ileo/jejuno-stomy,1087.59,0.0
44188,Lap colostomy,1211.06,0.0
44202,Lap enterectomy,1388.11,0.0
44203,Lap resect s/intestine addl,237.95,0.0
44204,Laparo partial colectomy,1530.88,0.0
44205,Lap colectomy part w/ileum,1329.54,0.0
44206,Lap part colectomy w/stoma,1730.23,0.0
44207,L colectomy/coloproctostomy,1798.12,0.0
44208,L colectomy/coloproctostomy,1954.53,0.0
